109,,Albania,1/23/20,4,0,0,0,0
110,,Albania,1/24/20,4,0,0,0,0
111,,Albania,1/25/20,4,0,0,0,0
112,,Albania,1/26/20,5,0,0,0,0
113,,Albania,1/27/20,5,0,0,0,0
114,,Albania,1/28/20,5,0,0,0,0
115,,Albania,1/29/20,5,0,0,0,0
116,,Albania,1/30/20,5,0,0,0,0
117,,Albania,1/31/20,5,0,0,0,0
118,,Albania,2/1/20,5,0,0,0,0
119,,Albania,2/2/20,6,0,0,0,0
120,,Albania,2/3/20,6,0,0,0,0
121,,Albania,2/4/20,6,0,0,0,0
122,,Albania,2/5/20,6,0,0,0,0
123,,Albania,2/6/20,6,0,0,0,0
124,,Albania,2/7/20,6,0,0,0,0
125,,Albania,2/8/20,6,0,0,0,0
126,,Albania,2/9/20,7,0,0,0,0
127,,Albania,2/10/20,7,0,0,0,0
128,,Albania,2/11/20,7,0,0,0,0
129,,Albania,2/12/20,7,0,0,0,0
130,,Albania,2/13/20,7,0,0,0,0
131,,Albania,2/14/20,7,0,0,0,0
132,,Albania,2/15/20,7,0,0,0,0
133,,Albania,2/16/20,8,0,0,0,0
134,,Albania,2/17/20,8,0,0,0,0
135,,Albania,2/18/20,8,0,0,0,0
136,,Albania,2/19/20,8,0,0,0,0
137,,Albania,2/20/20,8,0,0,0,0
138,,Albania,2/21/20,8,0,0,0,0
139,,Albania,2/22/20,8,0,0,0,0
140,,Albania,2/23/20,9,0,0,0,0
141,,Albania,2/24/20,9,0,0,0,0
142,,Albania,2/25/20,9,0,0,0,0
143,,Albania,2/26/20,9,0,0,0,0
144,,Albania,2/27/20,9,0,0,0,0
145,,Albania,2/28/20,9,0,0,0,0
146,,Albania,2/29/20,9,0,0,0,0
147,,Albania,3/1/20,10,0,0,0,0
148,,Albania,3/2/20,10,0,0,0,0
149,,Albania,3/3/20,10,0,0,0,0
150,,Albania,3/4/20,10,0,0,0,0
151,,Albania,3/5/20,10,0,0,0,0
152,,Albania,3/6/20,10,0,0,0,0
153,,Albania,3/7/20,10,0,0,0,0
154,,Albania,3/8/20,11,0,0,0,0
155,,Albania,3/9/20,11,2,0,2,0
156,,Albania,3/10/20,11,10,0,8,0
157,,Albania,3/11/20,11,12,1,2,1
158,,Albania,3/12/20,11,23,1,11,0
159,,Albania,3/13/20,11,33,1,10,0
160,,Albania,3/14/20,11,38,1,5,0
161,,Albania,3/15/20,12,42,1,4,0
162,,Albania,3/16/20,12,51,1,9,0
163,,Albania,3/17/20,12,55,1,4,0
164,,Albania,3/18/20,12,59,2,4,1
165,,Albania,3/19/20,12,64,2,5,0
166,,Albania,3/20/20,12,70,2,6,0
167,,Albania,3/21/20,12,76,2,6,0
168,,Albania,3/22/20,13,89,2,13,0
169,,Albania,3/23/20,13,104,4,15,2
170,,Albania,3/24/20,13,123,5,19,1
171,,Albania,3/25/20,13,146,5,23,0
172,,Albania,3/26/20,13,174,6,28,1
173,,Albania,3/27/20,13,186,8,12,2
174,,Albania,3/28/20,13,197,10,11,2
175,,Albania,3/29/20,14,212,10,15,0
176,,Albania,3/30/20,14,223,11,11,1
177,,Albania,3/31/20,14,243,15,20,4
178,,Albania,4/1/20,14,259,15,16,0
179,,Albania,4/2/20,14,277,16,18,1
180,,Albania,4/3/20,14,304,17,27,1
181,,Albania,4/4/20,14,333,20,29,3
215,,Algeria,1/22/20,4,0,0,-333,-20
216,,Algeria,1/23/20,4,0,0,0,0
217,,Algeria,1/24/20,4,0,0,0,0
218,,Algeria,1/25/20,4,0,0,0,0
219,,Algeria,1/26/20,5,0,0,0,0
220,,Algeria,1/27/20,5,0,0,0,0
221,,Algeria,1/28/20,5,0,0,0,0
222,,Algeria,1/29/20,5,0,0,0,0
223,,Algeria,1/30/20,5,0,0,0,0
224,,Algeria,1/31/20,5,0,0,0,0
225,,Algeria,2/1/20,5,0,0,0,0
226,,Algeria,2/2/20,6,0,0,0,0
227,,Algeria,2/3/20,6,0,0,0,0
228,,Algeria,2/4/20,6,0,0,0,0
229,,Algeria,2/5/20,6,0,0,0,0
230,,Algeria,2/6/20,6,0,0,0,0
231,,Algeria,2/7/20,6,0,0,0,0
232,,Algeria,2/8/20,6,0,0,0,0
233,,Algeria,2/9/20,7,0,0,0,0
234,,Algeria,2/10/20,7,0,0,0,0
235,,Algeria,2/11/20,7,0,0,0,0
236,,Algeria,2/12/20,7,0,0,0,0
237,,Algeria,2/13/20,7,0,0,0,0
238,,Algeria,2/14/20,7,0,0,0,0
239,,Algeria,2/15/20,7,0,0,0,0
240,,Algeria,2/16/20,8,0,0,0,0
241,,Algeria,2/17/20,8,0,0,0,0
242,,Algeria,2/18/20,8,0,0,0,0
243,,Algeria,2/19/20,8,0,0,0,0
244,,Algeria,2/20/20,8,0,0,0,0
245,,Algeria,2/21/20,8,0,0,0,0
246,,Algeria,2/22/20,8,0,0,0,0
247,,Algeria,2/23/20,9,0,0,0,0
248,,Algeria,2/24/20,9,0,0,0,0
249,,Algeria,2/25/20,9,1,0,1,0
250,,Algeria,2/26/20,9,1,0,0,0
251,,Algeria,2/27/20,9,1,0,0,0
252,,Algeria,2/28/20,9,1,0,0,0
253,,Algeria,2/29/20,9,1,0,0,0
254,,Algeria,3/1/20,10,1,0,0,0
255,,Algeria,3/2/20,10,3,0,2,0
256,,Algeria,3/3/20,10,5,0,2,0
257,,Algeria,3/4/20,10,12,0,7,0
258,,Algeria,3/5/20,10,12,0,0,0
259,,Algeria,3/6/20,10,17,0,5,0
260,,Algeria,3/7/20,10,17,0,0,0
261,,Algeria,3/8/20,11,19,0,2,0
262,,Algeria,3/9/20,11,20,0,1,0
263,,Algeria,3/10/20,11,20,0,0,0
264,,Algeria,3/11/20,11,20,0,0,0
265,,Algeria,3/12/20,11,24,1,4,1
266,,Algeria,3/13/20,11,26,2,2,1
267,,Algeria,3/14/20,11,37,3,11,1
268,,Algeria,3/15/20,12,48,4,11,1
269,,Algeria,3/16/20,12,54,4,6,0
270,,Algeria,3/17/20,12,60,4,6,0
271,,Algeria,3/18/20,12,74,7,14,3
272,,Algeria,3/19/20,12,87,9,13,2
273,,Algeria,3/20/20,12,90,11,3,2
274,,Algeria,3/21/20,12,139,15,49,4
275,,Algeria,3/22/20,13,201,17,62,2
276,,Algeria,3/23/20,13,230,17,29,0
277,,Algeria,3/24/20,13,264,19,34,2
278,,Algeria,3/25/20,13,302,21,38,2
279,,Algeria,3/26/20,13,367,25,65,4
280,,Algeria,3/27/20,13,409,26,42,1
281,,Algeria,3/28/20,13,454,29,45,3
282,,Algeria,3/29/20,14,511,31,57,2
283,,Algeria,3/30/20,14,584,35,73,4
284,,Algeria,3/31/20,14,716,44,132,9
285,,Algeria,4/1/20,14,847,58,131,14
286,,Algeria,4/2/20,14,986,86,139,28
287,,Algeria,4/3/20,14,1171,105,185,19
288,,Algeria,4/4/20,14,1251,130,80,25
322,,Andorra,1/22/20,4,0,0,-1251,-130
323,,Andorra,1/23/20,4,0,0,0,0
324,,Andorra,1/24/20,4,0,0,0,0
325,,Andorra,1/25/20,4,0,0,0,0
326,,Andorra,1/26/20,5,0,0,0,0
327,,Andorra,1/27/20,5,0,0,0,0
328,,Andorra,1/28/20,5,0,0,0,0
329,,Andorra,1/29/20,5,0,0,0,0
330,,Andorra,1/30/20,5,0,0,0,0
331,,Andorra,1/31/20,5,0,0,0,0
332,,Andorra,2/1/20,5,0,0,0,0
333,,Andorra,2/2/20,6,0,0,0,0
334,,Andorra,2/3/20,6,0,0,0,0
335,,Andorra,2/4/20,6,0,0,0,0
336,,Andorra,2/5/20,6,0,0,0,0
337,,Andorra,2/6/20,6,0,0,0,0
338,,Andorra,2/7/20,6,0,0,0,0
339,,Andorra,2/8/20,6,0,0,0,0
340,,Andorra,2/9/20,7,0,0,0,0
341,,Andorra,2/10/20,7,0,0,0,0
342,,Andorra,2/11/20,7,0,0,0,0
343,,Andorra,2/12/20,7,0,0,0,0
344,,Andorra,2/13/20,7,0,0,0,0
345,,Andorra,2/14/20,7,0,0,0,0
346,,Andorra,2/15/20,7,0,0,0,0
347,,Andorra,2/16/20,8,0,0,0,0
348,,Andorra,2/17/20,8,0,0,0,0
349,,Andorra,2/18/20,8,0,0,0,0
350,,Andorra,2/19/20,8,0,0,0,0
351,,Andorra,2/20/20,8,0,0,0,0
352,,Andorra,2/21/20,8,0,0,0,0
353,,Andorra,2/22/20,8,0,0,0,0
354,,Andorra,2/23/20,9,0,0,0,0
355,,Andorra,2/24/20,9,0,0,0,0
356,,Andorra,2/25/20,9,0,0,0,0
357,,Andorra,2/26/20,9,0,0,0,0
358,,Andorra,2/27/20,9,0,0,0,0
359,,Andorra,2/28/20,9,0,0,0,0
360,,Andorra,2/29/20,9,0,0,0,0
361,,Andorra,3/1/20,10,0,0,0,0
362,,Andorra,3/2/20,10,1,0,1,0
363,,Andorra,3/3/20,10,1,0,0,0
364,,Andorra,3/4/20,10,1,0,0,0
365,,Andorra,3/5/20,10,1,0,0,0
366,,Andorra,3/6/20,10,1,0,0,0
367,,Andorra,3/7/20,10,1,0,0,0
368,,Andorra,3/8/20,11,1,0,0,0
369,,Andorra,3/9/20,11,1,0,0,0
370,,Andorra,3/10/20,11,1,0,0,0
371,,Andorra,3/11/20,11,1,0,0,0
372,,Andorra,3/12/20,11,1,0,0,0
373,,Andorra,3/13/20,11,1,0,0,0
374,,Andorra,3/14/20,11,1,0,0,0
375,,Andorra,3/15/20,12,1,0,0,0
376,,Andorra,3/16/20,12,2,0,1,0
377,,Andorra,3/17/20,12,39,0,37,0
378,,Andorra,3/18/20,12,39,0,0,0
379,,Andorra,3/19/20,12,53,0,14,0
380,,Andorra,3/20/20,12,75,0,22,0
381,,Andorra,3/21/20,12,88,0,13,0
382,,Andorra,3/22/20,13,113,1,25,1
383,,Andorra,3/23/20,13,133,1,20,0
384,,Andorra,3/24/20,13,164,1,31,0
385,,Andorra,3/25/20,13,188,1,24,0
386,,Andorra,3/26/20,13,224,3,36,2
387,,Andorra,3/27/20,13,267,3,43,0
388,,Andorra,3/28/20,13,308,3,41,0
389,,Andorra,3/29/20,14,334,6,26,3
390,,Andorra,3/30/20,14,370,8,36,2
391,,Andorra,3/31/20,14,376,12,6,4
392,,Andorra,4/1/20,14,390,14,14,2
393,,Andorra,4/2/20,14,428,15,38,1
394,,Andorra,4/3/20,14,439,16,11,1
395,,Andorra,4/4/20,14,466,17,27,1
429,,Angola,1/22/20,4,0,0,-466,-17
430,,Angola,1/23/20,4,0,0,0,0
431,,Angola,1/24/20,4,0,0,0,0
432,,Angola,1/25/20,4,0,0,0,0
433,,Angola,1/26/20,5,0,0,0,0
434,,Angola,1/27/20,5,0,0,0,0
435,,Angola,1/28/20,5,0,0,0,0
436,,Angola,1/29/20,5,0,0,0,0
437,,Angola,1/30/20,5,0,0,0,0
438,,Angola,1/31/20,5,0,0,0,0
439,,Angola,2/1/20,5,0,0,0,0
440,,Angola,2/2/20,6,0,0,0,0
441,,Angola,2/3/20,6,0,0,0,0
442,,Angola,2/4/20,6,0,0,0,0
443,,Angola,2/5/20,6,0,0,0,0
444,,Angola,2/6/20,6,0,0,0,0
445,,Angola,2/7/20,6,0,0,0,0
446,,Angola,2/8/20,6,0,0,0,0
447,,Angola,2/9/20,7,0,0,0,0
448,,Angola,2/10/20,7,0,0,0,0
449,,Angola,2/11/20,7,0,0,0,0
450,,Angola,2/12/20,7,0,0,0,0
451,,Angola,2/13/20,7,0,0,0,0
452,,Angola,2/14/20,7,0,0,0,0
453,,Angola,2/15/20,7,0,0,0,0
454,,Angola,2/16/20,8,0,0,0,0
455,,Angola,2/17/20,8,0,0,0,0
456,,Angola,2/18/20,8,0,0,0,0
457,,Angola,2/19/20,8,0,0,0,0
458,,Angola,2/20/20,8,0,0,0,0
459,,Angola,2/21/20,8,0,0,0,0
460,,Angola,2/22/20,8,0,0,0,0
461,,Angola,2/23/20,9,0,0,0,0
462,,Angola,2/24/20,9,0,0,0,0
463,,Angola,2/25/20,9,0,0,0,0
464,,Angola,2/26/20,9,0,0,0,0
465,,Angola,2/27/20,9,0,0,0,0
466,,Angola,2/28/20,9,0,0,0,0
467,,Angola,2/29/20,9,0,0,0,0
468,,Angola,3/1/20,10,0,0,0,0
469,,Angola,3/2/20,10,0,0,0,0
470,,Angola,3/3/20,10,0,0,0,0
471,,Angola,3/4/20,10,0,0,0,0
472,,Angola,3/5/20,10,0,0,0,0
473,,Angola,3/6/20,10,0,0,0,0
474,,Angola,3/7/20,10,0,0,0,0
475,,Angola,3/8/20,11,0,0,0,0
476,,Angola,3/9/20,11,0,0,0,0
477,,Angola,3/10/20,11,0,0,0,0
478,,Angola,3/11/20,11,0,0,0,0
479,,Angola,3/12/20,11,0,0,0,0
480,,Angola,3/13/20,11,0,0,0,0
481,,Angola,3/14/20,11,0,0,0,0
482,,Angola,3/15/20,12,0,0,0,0
483,,Angola,3/16/20,12,0,0,0,0
484,,Angola,3/17/20,12,0,0,0,0
485,,Angola,3/18/20,12,0,0,0,0
486,,Angola,3/19/20,12,0,0,0,0
487,,Angola,3/20/20,12,1,0,1,0
488,,Angola,3/21/20,12,2,0,1,0
489,,Angola,3/22/20,13,2,0,0,0
490,,Angola,3/23/20,13,3,0,1,0
491,,Angola,3/24/20,13,3,0,0,0
492,,Angola,3/25/20,13,3,0,0,0
493,,Angola,3/26/20,13,4,0,1,0
494,,Angola,3/27/20,13,4,0,0,0
495,,Angola,3/28/20,13,5,0,1,0
496,,Angola,3/29/20,14,7,2,2,2
497,,Angola,3/30/20,14,7,2,0,0
498,,Angola,3/31/20,14,7,2,0,0
499,,Angola,4/1/20,14,8,2,1,0
500,,Angola,4/2/20,14,8,2,0,0
501,,Angola,4/3/20,14,8,2,0,0
502,,Angola,4/4/20,14,10,2,2,0
536,,Antigua and Barbuda,1/22/20,4,0,0,-10,-2
537,,Antigua and Barbuda,1/23/20,4,0,0,0,0
538,,Antigua and Barbuda,1/24/20,4,0,0,0,0
539,,Antigua and Barbuda,1/25/20,4,0,0,0,0
540,,Antigua and Barbuda,1/26/20,5,0,0,0,0
541,,Antigua and Barbuda,1/27/20,5,0,0,0,0
542,,Antigua and Barbuda,1/28/20,5,0,0,0,0
543,,Antigua and Barbuda,1/29/20,5,0,0,0,0
544,,Antigua and Barbuda,1/30/20,5,0,0,0,0
545,,Antigua and Barbuda,1/31/20,5,0,0,0,0
546,,Antigua and Barbuda,2/1/20,5,0,0,0,0
547,,Antigua and Barbuda,2/2/20,6,0,0,0,0
548,,Antigua and Barbuda,2/3/20,6,0,0,0,0
549,,Antigua and Barbuda,2/4/20,6,0,0,0,0
550,,Antigua and Barbuda,2/5/20,6,0,0,0,0
551,,Antigua and Barbuda,2/6/20,6,0,0,0,0
552,,Antigua and Barbuda,2/7/20,6,0,0,0,0
553,,Antigua and Barbuda,2/8/20,6,0,0,0,0
554,,Antigua and Barbuda,2/9/20,7,0,0,0,0
555,,Antigua and Barbuda,2/10/20,7,0,0,0,0
556,,Antigua and Barbuda,2/11/20,7,0,0,0,0
557,,Antigua and Barbuda,2/12/20,7,0,0,0,0
558,,Antigua and Barbuda,2/13/20,7,0,0,0,0
559,,Antigua and Barbuda,2/14/20,7,0,0,0,0
560,,Antigua and Barbuda,2/15/20,7,0,0,0,0
561,,Antigua and Barbuda,2/16/20,8,0,0,0,0
562,,Antigua and Barbuda,2/17/20,8,0,0,0,0
563,,Antigua and Barbuda,2/18/20,8,0,0,0,0
564,,Antigua and Barbuda,2/19/20,8,0,0,0,0
565,,Antigua and Barbuda,2/20/20,8,0,0,0,0
566,,Antigua and Barbuda,2/21/20,8,0,0,0,0
567,,Antigua and Barbuda,2/22/20,8,0,0,0,0
568,,Antigua and Barbuda,2/23/20,9,0,0,0,0
569,,Antigua and Barbuda,2/24/20,9,0,0,0,0
570,,Antigua and Barbuda,2/25/20,9,0,0,0,0
571,,Antigua and Barbuda,2/26/20,9,0,0,0,0
572,,Antigua and Barbuda,2/27/20,9,0,0,0,0
573,,Antigua and Barbuda,2/28/20,9,0,0,0,0
574,,Antigua and Barbuda,2/29/20,9,0,0,0,0
575,,Antigua and Barbuda,3/1/20,10,0,0,0,0
576,,Antigua and Barbuda,3/2/20,10,0,0,0,0
577,,Antigua and Barbuda,3/3/20,10,0,0,0,0
578,,Antigua and Barbuda,3/4/20,10,0,0,0,0
579,,Antigua and Barbuda,3/5/20,10,0,0,0,0
580,,Antigua and Barbuda,3/6/20,10,0,0,0,0
581,,Antigua and Barbuda,3/7/20,10,0,0,0,0
582,,Antigua and Barbuda,3/8/20,11,0,0,0,0
583,,Antigua and Barbuda,3/9/20,11,0,0,0,0
584,,Antigua and Barbuda,3/10/20,11,0,0,0,0
585,,Antigua and Barbuda,3/11/20,11,0,0,0,0
586,,Antigua and Barbuda,3/12/20,11,0,0,0,0
587,,Antigua and Barbuda,3/13/20,11,1,0,1,0
588,,Antigua and Barbuda,3/14/20,11,1,0,0,0
589,,Antigua and Barbuda,3/15/20,12,1,0,0,0
590,,Antigua and Barbuda,3/16/20,12,1,0,0,0
591,,Antigua and Barbuda,3/17/20,12,1,0,0,0
592,,Antigua and Barbuda,3/18/20,12,1,0,0,0
593,,Antigua and Barbuda,3/19/20,12,1,0,0,0
594,,Antigua and Barbuda,3/20/20,12,1,0,0,0
595,,Antigua and Barbuda,3/21/20,12,1,0,0,0
596,,Antigua and Barbuda,3/22/20,13,1,0,0,0
597,,Antigua and Barbuda,3/23/20,13,3,0,2,0
598,,Antigua and Barbuda,3/24/20,13,3,0,0,0
599,,Antigua and Barbuda,3/25/20,13,3,0,0,0
600,,Antigua and Barbuda,3/26/20,13,7,0,4,0
601,,Antigua and Barbuda,3/27/20,13,7,0,0,0
602,,Antigua and Barbuda,3/28/20,13,7,0,0,0
603,,Antigua and Barbuda,3/29/20,14,7,0,0,0
604,,Antigua and Barbuda,3/30/20,14,7,0,0,0
605,,Antigua and Barbuda,3/31/20,14,7,0,0,0
606,,Antigua and Barbuda,4/1/20,14,7,0,0,0
607,,Antigua and Barbuda,4/2/20,14,9,0,2,0
608,,Antigua and Barbuda,4/3/20,14,15,0,6,0
609,,Antigua and Barbuda,4/4/20,14,15,0,0,0
643,,Argentina,1/22/20,4,0,0,-15,0
644,,Argentina,1/23/20,4,0,0,0,0
645,,Argentina,1/24/20,4,0,0,0,0
646,,Argentina,1/25/20,4,0,0,0,0
647,,Argentina,1/26/20,5,0,0,0,0
648,,Argentina,1/27/20,5,0,0,0,0
649,,Argentina,1/28/20,5,0,0,0,0
650,,Argentina,1/29/20,5,0,0,0,0
651,,Argentina,1/30/20,5,0,0,0,0
652,,Argentina,1/31/20,5,0,0,0,0
653,,Argentina,2/1/20,5,0,0,0,0
654,,Argentina,2/2/20,6,0,0,0,0
655,,Argentina,2/3/20,6,0,0,0,0
656,,Argentina,2/4/20,6,0,0,0,0
657,,Argentina,2/5/20,6,0,0,0,0
658,,Argentina,2/6/20,6,0,0,0,0
659,,Argentina,2/7/20,6,0,0,0,0
660,,Argentina,2/8/20,6,0,0,0,0
661,,Argentina,2/9/20,7,0,0,0,0
662,,Argentina,2/10/20,7,0,0,0,0
663,,Argentina,2/11/20,7,0,0,0,0
664,,Argentina,2/12/20,7,0,0,0,0
665,,Argentina,2/13/20,7,0,0,0,0
666,,Argentina,2/14/20,7,0,0,0,0
667,,Argentina,2/15/20,7,0,0,0,0
668,,Argentina,2/16/20,8,0,0,0,0
669,,Argentina,2/17/20,8,0,0,0,0
670,,Argentina,2/18/20,8,0,0,0,0
671,,Argentina,2/19/20,8,0,0,0,0
672,,Argentina,2/20/20,8,0,0,0,0
673,,Argentina,2/21/20,8,0,0,0,0
674,,Argentina,2/22/20,8,0,0,0,0
675,,Argentina,2/23/20,9,0,0,0,0
676,,Argentina,2/24/20,9,0,0,0,0
677,,Argentina,2/25/20,9,0,0,0,0
678,,Argentina,2/26/20,9,0,0,0,0
679,,Argentina,2/27/20,9,0,0,0,0
680,,Argentina,2/28/20,9,0,0,0,0
681,,Argentina,2/29/20,9,0,0,0,0
682,,Argentina,3/1/20,10,0,0,0,0
683,,Argentina,3/2/20,10,0,0,0,0
684,,Argentina,3/3/20,10,1,0,1,0
685,,Argentina,3/4/20,10,1,0,0,0
686,,Argentina,3/5/20,10,1,0,0,0
687,,Argentina,3/6/20,10,2,0,1,0
688,,Argentina,3/7/20,10,8,0,6,0
689,,Argentina,3/8/20,11,12,1,4,1
690,,Argentina,3/9/20,11,12,1,0,0
691,,Argentina,3/10/20,11,17,1,5,0
692,,Argentina,3/11/20,11,19,1,2,0
693,,Argentina,3/12/20,11,19,1,0,0
694,,Argentina,3/13/20,11,31,2,12,1
695,,Argentina,3/14/20,11,34,2,3,0
696,,Argentina,3/15/20,12,45,2,11,0
697,,Argentina,3/16/20,12,56,2,11,0
698,,Argentina,3/17/20,12,68,2,12,0
699,,Argentina,3/18/20,12,79,2,11,0
700,,Argentina,3/19/20,12,97,3,18,1
701,,Argentina,3/20/20,12,128,3,31,0
702,,Argentina,3/21/20,12,158,4,30,1
703,,Argentina,3/22/20,13,266,4,108,0
704,,Argentina,3/23/20,13,301,4,35,0
705,,Argentina,3/24/20,13,387,6,86,2
706,,Argentina,3/25/20,13,387,8,0,2
707,,Argentina,3/26/20,13,502,9,115,1
708,,Argentina,3/27/20,13,589,13,87,4
709,,Argentina,3/28/20,13,690,18,101,5
710,,Argentina,3/29/20,14,745,19,55,1
711,,Argentina,3/30/20,14,820,23,75,4
712,,Argentina,3/31/20,14,1054,27,234,4
713,,Argentina,4/1/20,14,1054,28,0,1
714,,Argentina,4/2/20,14,1133,36,79,8
715,,Argentina,4/3/20,14,1265,39,132,3
716,,Argentina,4/4/20,14,1451,43,186,4
750,,Armenia,1/22/20,4,0,0,-1451,-43
751,,Armenia,1/23/20,4,0,0,0,0
752,,Armenia,1/24/20,4,0,0,0,0
753,,Armenia,1/25/20,4,0,0,0,0
754,,Armenia,1/26/20,5,0,0,0,0
755,,Armenia,1/27/20,5,0,0,0,0
756,,Armenia,1/28/20,5,0,0,0,0
757,,Armenia,1/29/20,5,0,0,0,0
758,,Armenia,1/30/20,5,0,0,0,0
759,,Armenia,1/31/20,5,0,0,0,0
760,,Armenia,2/1/20,5,0,0,0,0
761,,Armenia,2/2/20,6,0,0,0,0
762,,Armenia,2/3/20,6,0,0,0,0
763,,Armenia,2/4/20,6,0,0,0,0
764,,Armenia,2/5/20,6,0,0,0,0
765,,Armenia,2/6/20,6,0,0,0,0
766,,Armenia,2/7/20,6,0,0,0,0
767,,Armenia,2/8/20,6,0,0,0,0
768,,Armenia,2/9/20,7,0,0,0,0
769,,Armenia,2/10/20,7,0,0,0,0
770,,Armenia,2/11/20,7,0,0,0,0
771,,Armenia,2/12/20,7,0,0,0,0
772,,Armenia,2/13/20,7,0,0,0,0
773,,Armenia,2/14/20,7,0,0,0,0
774,,Armenia,2/15/20,7,0,0,0,0
775,,Armenia,2/16/20,8,0,0,0,0
776,,Armenia,2/17/20,8,0,0,0,0
777,,Armenia,2/18/20,8,0,0,0,0
778,,Armenia,2/19/20,8,0,0,0,0
779,,Armenia,2/20/20,8,0,0,0,0
780,,Armenia,2/21/20,8,0,0,0,0
781,,Armenia,2/22/20,8,0,0,0,0
782,,Armenia,2/23/20,9,0,0,0,0
783,,Armenia,2/24/20,9,0,0,0,0
784,,Armenia,2/25/20,9,0,0,0,0
785,,Armenia,2/26/20,9,0,0,0,0
786,,Armenia,2/27/20,9,0,0,0,0
787,,Armenia,2/28/20,9,0,0,0,0
788,,Armenia,2/29/20,9,0,0,0,0
789,,Armenia,3/1/20,10,1,0,1,0
790,,Armenia,3/2/20,10,1,0,0,0
791,,Armenia,3/3/20,10,1,0,0,0
792,,Armenia,3/4/20,10,1,0,0,0
793,,Armenia,3/5/20,10,1,0,0,0
794,,Armenia,3/6/20,10,1,0,0,0
